transaction_id,date,customer_id,merchant,category,amount,payment_mode
TXN01721,2025-09-25,CUST037,Adams-Bauer,shopping,845.14,debit card
TXN01722,2025-10-01,CUST045,Gillespie-Carter,travel,445.68,credit card
TXN01723,2025-10-31,CUST025,Rangel LLC,travel,695.31,debit card
TXN01724,2026-04-28,CUST022,"Johnston, Myers and Francis",travel,327.54,net banking
TXN01725,2025-10-07,CUST040,Burch-Hopkins,groceries,223.9,debit card
TXN01726,2026-05-16,CUST043,"Cohen, Thornton and Williams",entertainment,548.57,credit card
TXN01727,2026-02-23,CUST001,Gray-Matthews,utilities,360.76,net banking
TXN01728,2025-09-03,CUST012,Davis-Graham,dining,641.07,UPI
TXN01729,2025-08-30,CUST031,"Phillips, Michael and Flynn",entertainment,399.45,credit card
TXN01730,2025-08-31,CUST031,"Davis, Moore and Peters",dining,454.82,UPI
TXN01731,2025-06-28,CUST048,Deleon-Garcia,dining,223.15,debit card
TXN01732,2025-08-08,CUST032,Mclean Inc,utilities,859.63,UPI
TXN01733,2025-08-23,CUST020,"Davis, Burton and Peterson",entertainment,548.32,credit card
TXN01734,2025-08-25,CUST027,Bauer-Paul,utilities,564.41,UPI
TXN01735,2026-04-12,CUST033,Peterson-Graves,dining,280.19,net banking
TXN01736,2026-01-31,CUST033,"Baker, Terrell and Larson",groceries,864.85,debit card
TXN01737,2026-01-06,CUST003,"Wright, Brown and Mills",utilities,910.95,net banking
TXN01738,2025-08-26,CUST035,Reed-Smith,utilities,488.14,net banking
TXN01739,2025-12-04,CUST021,"Wu, Knight and Stout",groceries,450.64,UPI
TXN01740,2026-05-06,CUST009,Hall Group,groceries,891.97,debit card
TXN01741,2026-05-02,CUST028,"Huff, James and Peterson",travel,777.92,debit card
TXN01742,2026-03-09,CUST045,"Mitchell, Smith and Phillips",groceries,55.54,credit card
TXN01743,2025-11-26,CUST029,"Gonzales, King and Hardin",groceries,195.99,UPI
TXN01744,2026-02-03,CUST021,"Rivas, Garza and Evans",entertainment,170.88,net banking
TXN01745,2026-01-12,CUST007,Rivers LLC,entertainment,788.26,net banking
TXN01746,2025-08-24,CUST009,Ryan-Bishop,travel,463.44,UPI
TXN01747,2026-01-11,CUST037,"Phillips, Walls and Thomas",groceries,879.51,UPI
TXN01748,2025-08-11,CUST044,Ellis-Cook,dining,91.94,debit card
TXN01749,2026-04-22,CUST008,"Mills, Sanchez and Luna",travel,592.07,net banking
TXN01750,2025-08-30,CUST011,"Lane, Mosley and Gomez",dining,705.49,debit card
TXN01751,2026-02-01,CUST029,Dean-Ross,entertainment,729.25,debit card
TXN01752,2025-09-24,CUST019,Dixon-Gomez,groceries,377.21,credit card
TXN01753,2025-12-23,CUST004,Jones LLC,utilities,410.94,debit card
TXN01754,2026-04-13,CUST035,Gonzalez-Rosario,groceries,43.12,credit card
TXN01755,2025-08-07,CUST022,"Arellano, Taylor and Porter",groceries,273.94,credit card
TXN01756,2025-11-16,CUST036,Bartlett LLC,dining,590.73,debit card
TXN01757,2026-05-22,CUST035,Kim-Chen,utilities,557.79,net banking
TXN01758,2026-01-22,CUST017,Watson Inc,dining,177.17,debit card
TXN01759,2025-12-12,CUST022,"Frost, Vargas and Alvarez",groceries,393.69,credit card
TXN01760,2026-05-27,CUST027,"Levine, Bird and White",travel,750.34,debit card
TXN01761,2025-07-21,CUST027,Ray and Sons,travel,663.48,debit card
TXN01762,2025-10-23,CUST041,"Allen, Thomas and Preston",travel,723.07,debit card
TXN01763,2026-05-29,CUST003,Ramos-Sandoval,shopping,869.88,net banking
TXN01764,2026-04-15,CUST040,"Fisher, Becker and Vargas",utilities,321.08,UPI
TXN01765,2025-10-24,CUST012,"Williams, Carter and Cortez",entertainment,650.7,UPI
TXN01766,2025-07-05,CUST007,Brady-Green,groceries,319.89,credit card
TXN01767,2025-11-19,CUST039,Oliver Group,travel,123.03,net banking
TXN01768,2025-12-18,CUST047,Francis PLC,travel,828.67,net banking
TXN01769,2026-06-07,CUST047,Calderon and Sons,entertainment,609.67,net banking
TXN01770,2025-07-03,CUST046,"Campos, Peck and Stevens",groceries,651.45,debit card
TXN01771,2026-01-19,CUST017,Cline-Baker,shopping,234.92,debit card
TXN01772,2025-11-18,CUST023,Robles Ltd,travel,836.82,credit card
TXN01773,2026-01-29,CUST013,Everett-Griffin,shopping,938.37,net banking
TXN01774,2026-05-07,CUST036,"Perry, Carroll and Wright",entertainment,797.79,UPI
TXN01775,2026-04-24,CUST017,"Mcdonald, Ramsey and Ellis",groceries,957.84,net banking
TXN01776,2025-10-30,CUST007,"Moses, Odonnell and Ryan",shopping,131.73,credit card
TXN01777,2025-11-02,CUST021,"Brown, Santiago and Hughes",entertainment,111.97,debit card
TXN01778,2026-04-05,CUST017,Diaz and Sons,entertainment,994.43,credit card
TXN01779,2026-05-11,CUST001,Chavez-Santiago,entertainment,139.28,UPI
TXN01780,2026-01-16,CUST038,Johnson-Arellano,entertainment,417.62,UPI
TXN01781,2025-07-31,CUST014,Romero Group,travel,672.77,credit card
TXN01782,2026-06-01,CUST007,"Coleman, Bailey and Ellis",dining,15.95,UPI
TXN01783,2025-07-13,CUST002,"Morris, Moore and Moreno",travel,185.01,credit card
TXN01784,2025-11-01,CUST025,Washington PLC,entertainment,214.71,credit card
TXN01785,2026-05-07,CUST039,Mitchell-Cabrera,travel,187.34,UPI
TXN01786,2025-11-03,CUST001,"Massey, Cantu and Smith",entertainment,380.79,debit card
TXN01787,2025-10-10,CUST023,Coleman PLC,travel,37.85,UPI
TXN01788,2025-07-29,CUST016,Johnson-Werner,groceries,792.92,debit card
TXN01789,2026-03-30,CUST047,Dixon Group,entertainment,340.66,net banking
TXN01790,2026-03-01,CUST030,Robles-Aguilar,entertainment,368.88,net banking
TXN01791,2026-01-03,CUST049,Lam Ltd,entertainment,871.87,net banking
TXN01792,2026-04-30,CUST027,Black Ltd,groceries,108.24,net banking
TXN01793,2025-12-08,CUST037,Campbell Inc,entertainment,191.55,net banking
TXN01794,2026-03-03,CUST009,"Wheeler, Clark and Jones",shopping,949.83,net banking
TXN01795,2025-07-07,CUST029,Villanueva Ltd,shopping,360.06,credit card
TXN01796,2026-03-17,CUST037,Carter-Hughes,entertainment,952.53,debit card
TXN01797,2026-03-07,CUST030,"Campos, Suarez and Harris",entertainment,220.55,UPI
TXN01798,2025-08-07,CUST031,Knapp-Stone,dining,44.87,UPI
TXN01799,2025-08-24,CUST030,"Green, Lopez and Sanders",groceries,184.29,credit card
TXN01800,2025-12-07,CUST022,Velazquez-Stanley,utilities,137.67,debit card
TXN01801,2026-04-08,CUST049,Gordon PLC,groceries,265.63,debit card
TXN01802,2026-03-16,CUST021,Luna Group,travel,217.85,net banking
TXN01803,2025-11-14,CUST018,Lowe-Montoya,entertainment,527.77,credit card
TXN01804,2025-10-28,CUST028,Spencer-Mora,utilities,968.42,UPI
TXN01805,2026-06-07,CUST015,"Martinez, Forbes and Bautista",entertainment,172.56,UPI
TXN01806,2026-03-10,CUST037,Cruz-Fernandez,shopping,269.21,net banking
TXN01807,2025-08-15,CUST030,"Cook, Foster and Johnston",travel,548.98,credit card
TXN01808,2025-10-04,CUST033,"Cunningham, Bailey and Pacheco",dining,718.7,debit card
TXN01809,2026-02-18,CUST028,Larson-Hill,groceries,936.33,net banking
TXN01810,2025-09-28,CUST046,Taylor-Jensen,utilities,779.89,net banking
TXN01811,2025-09-06,CUST031,Lee Inc,travel,292.56,debit card
TXN01812,2025-09-08,CUST036,Burton-Floyd,dining,843.64,net banking
TXN01813,2025-07-22,CUST030,Hutchinson Ltd,dining,368.57,net banking
TXN01814,2026-01-12,CUST026,"Owen, Gomez and Holmes",travel,661.98,credit card
TXN01815,2025-07-10,CUST019,"Hardy, Doyle and Fox",groceries,21.77,net banking
TXN01816,2026-02-25,CUST043,Nichols and Sons,shopping,548.5,UPI
TXN01817,2025-10-20,CUST017,Carroll Inc,groceries,380.22,debit card
TXN01818,2026-04-03,CUST005,"Joseph, Ramirez and Velez",shopping,690.47,credit card
TXN01819,2025-08-18,CUST048,Serrano-Richard,utilities,999.01,debit card
TXN01820,2025-06-21,CUST034,"Cruz, Ellis and Allison",travel,624.71,credit card
TXN01821,2026-01-05,CUST023,"Medina, Watkins and Aguilar",groceries,143.59,UPI
TXN01822,2025-08-03,CUST044,"Adams, Boyer and Reese",dining,334.82,debit card
TXN01823,2025-09-25,CUST042,Hansen-Barry,entertainment,560.71,debit card
TXN01824,2025-07-27,CUST024,Mitchell-Lynch,dining,551.76,net banking
TXN01825,2026-03-06,CUST027,"Alvarez, Perry and Foster",groceries,751.09,debit card
TXN01826,2025-07-24,CUST046,Cortez Inc,travel,23.28,UPI
TXN01827,2026-01-27,CUST009,Edwards Inc,entertainment,53.27,net banking
TXN01828,2026-01-30,CUST006,"Jensen, Smith and Barnes",entertainment,906.79,credit card
TXN01829,2025-11-10,CUST040,Schultz-Barrera,travel,276.33,credit card
TXN01830,2025-12-30,CUST032,Lewis Group,dining,282.07,net banking
TXN01831,2026-03-03,CUST026,Rivers Ltd,entertainment,742.06,credit card
TXN01832,2026-05-17,CUST009,Daniels Ltd,dining,428.05,UPI
TXN01833,2026-01-21,CUST011,Leach Inc,travel,200.49,debit card
TXN01834,2025-11-24,CUST050,"Ellis, Cummings and Lopez",shopping,894.3,debit card
TXN01835,2026-01-27,CUST040,Ramirez Group,travel,224.46,net banking
TXN01836,2026-05-13,CUST017,Barrett-Kennedy,travel,785.04,debit card
TXN01837,2025-12-31,CUST022,"Smith, Nicholson and Brown",utilities,739.17,debit card
TXN01838,2025-07-07,CUST003,Lowe-Donaldson,groceries,845.11,debit card
TXN01839,2025-11-03,CUST041,Garcia LLC,groceries,923.82,net banking
TXN01840,2025-10-24,CUST017,Pitts Ltd,entertainment,167.89,net banking
TXN01841,2025-06-25,CUST017,Montoya Group,utilities,605.63,UPI
TXN01842,2025-11-04,CUST017,Rodriguez-Howard,entertainment,394.05,UPI
TXN01843,2025-11-04,CUST006,Ball PLC,utilities,837.25,UPI
TXN01844,2025-07-04,CUST010,Bryant-Chen,utilities,842.14,debit card
TXN01845,2026-01-27,CUST047,"White, Hall and Lucas",entertainment,740.74,net banking
TXN01846,2025-06-29,CUST021,"Woods, Lane and Huang",travel,257.96,debit card
TXN01847,2026-01-26,CUST032,Taylor-Jones,shopping,658.36,UPI
TXN01848,2026-05-16,CUST027,Pollard-Rogers,entertainment,321.62,credit card
TXN01849,2026-06-08,CUST013,Lam-Miller,travel,234.95,credit card
TXN01850,2026-05-23,CUST043,Parsons Group,travel,107.95,credit card
TXN01851,2025-10-11,CUST046,"Jackson, Morales and Dunn",travel,707.12,UPI
TXN01852,2026-05-28,CUST013,Yoder-Robertson,entertainment,959.61,debit card
TXN01853,2026-05-19,CUST026,Ruiz-Mahoney,utilities,461.69,debit card
TXN01854,2025-11-11,CUST044,King-Mcconnell,dining,231.04,UPI
TXN01855,2025-09-03,CUST034,Hanson-Rios,utilities,938.01,credit card
TXN01856,2025-11-18,CUST035,"Wood, Goodwin and Thomas",shopping,664.6,net banking
TXN01857,2025-12-13,CUST005,"Dalton, Perry and Hanson",utilities,569.85,UPI
TXN01858,2025-11-18,CUST024,"Austin, Cook and Garcia",shopping,745.96,credit card
TXN01859,2025-11-01,CUST039,Johnson Group,groceries,438.07,net banking
TXN01860,2026-04-06,CUST044,"Clark, Gardner and Reese",groceries,238.34,debit card
TXN01861,2026-03-14,CUST046,Gibbs Inc,entertainment,858.44,UPI
TXN01862,2026-01-08,CUST025,Price PLC,entertainment,611.06,UPI
TXN01863,2025-10-16,CUST035,"Garcia, Martinez and Hodges",entertainment,531.37,UPI
TXN01864,2025-09-05,CUST007,Montoya-Smith,groceries,81.67,net banking
TXN01865,2026-01-17,CUST014,Armstrong-Allen,utilities,409.12,credit card
TXN01866,2025-11-28,CUST026,Reynolds-Singh,dining,58.74,credit card
TXN01867,2025-09-30,CUST045,Lam-Walker,travel,670.18,UPI
TXN01868,2026-04-16,CUST012,Russo and Sons,dining,238.43,net banking
TXN01869,2026-03-10,CUST050,Ware Inc,travel,129.03,UPI
TXN01870,2025-09-25,CUST019,Ford Inc,entertainment,872.25,UPI
TXN01871,2025-08-10,CUST019,Williams Inc,travel,45.61,credit card
TXN01872,2026-03-17,CUST036,Morales-Hancock,dining,470.08,net banking
TXN01873,2026-06-16,CUST008,Moore-Walter,entertainment,706.48,net banking
TXN01874,2026-04-27,CUST003,Lucas-James,shopping,358.05,net banking
TXN01875,2025-09-12,CUST028,Schaefer Group,travel,192.44,net banking
TXN01876,2025-06-25,CUST047,"Cobb, Sutton and Johnson",shopping,223.72,UPI
TXN01877,2025-09-27,CUST040,Garcia and Sons,travel,215.83,net banking
TXN01878,2025-07-31,CUST030,Hart-Owen,utilities,863.69,net banking
TXN01879,2026-03-22,CUST042,Trevino-Jones,travel,19.87,net banking
TXN01880,2025-08-20,CUST043,Park-Mayer,groceries,929.6,net banking
TXN01881,2026-04-02,CUST027,Dorsey Ltd,entertainment,700.66,debit card
TXN01882,2025-10-07,CUST034,Dominguez Group,shopping,498.16,credit card
TXN01883,2026-04-27,CUST031,Chambers and Sons,travel,423.11,net banking
TXN01884,2026-01-25,CUST038,Spencer Inc,entertainment,247.93,debit card
TXN01885,2026-06-05,CUST014,Myers-Rodriguez,shopping,397.29,credit card
TXN01886,2026-06-02,CUST043,Williams and Sons,dining,942.94,debit card
TXN01887,2025-09-28,CUST042,"Reynolds, Middleton and Goodman",dining,252.4,net banking
TXN01888,2025-12-17,CUST033,Stout-Hurley,dining,863.93,net banking
TXN01889,2025-11-01,CUST041,"Mcneil, Gomez and Porter",entertainment,344.36,credit card
TXN01890,2025-10-05,CUST019,Maldonado Inc,shopping,494.79,UPI
TXN01891,2025-12-23,CUST027,Gallagher Group,dining,171.46,debit card
TXN01892,2025-11-02,CUST001,Howell Ltd,groceries,887.03,net banking
TXN01893,2025-12-16,CUST031,"Mercer, Walker and Jones",travel,18.51,debit card
TXN01894,2025-12-19,CUST019,"Lowe, Thompson and Black",entertainment,834.35,debit card
TXN01895,2025-10-18,CUST035,Mathis-Medina,groceries,595.09,net banking
TXN01896,2025-09-21,CUST001,Martin-Washington,groceries,318.75,debit card
TXN01897,2026-04-27,CUST003,Williams-Martinez,dining,753.48,credit card
TXN01898,2026-01-03,CUST001,Morton-Stein,groceries,670.86,debit card
TXN01899,2025-10-31,CUST010,Summers LLC,groceries,982.83,debit card
TXN01900,2026-01-06,CUST021,"Jones, James and White",entertainment,825.65,UPI
TXN01901,2025-09-25,CUST033,Jordan-Schwartz,utilities,323.72,debit card
TXN01902,2026-01-09,CUST036,Larson Inc,entertainment,861.47,UPI
TXN01903,2025-11-28,CUST039,Williams Ltd,entertainment,556.99,credit card
TXN01904,2026-04-30,CUST050,Shepherd-Watson,dining,954.07,UPI
TXN01905,2026-04-12,CUST004,Wheeler Inc,utilities,373.44,UPI
TXN01906,2025-12-12,CUST031,"Cunningham, Patterson and Cantu",travel,527.61,credit card
TXN01907,2025-11-30,CUST022,Greene Ltd,dining,986.68,debit card
TXN01908,2025-07-13,CUST010,Phillips-Diaz,groceries,706.84,credit card
TXN01909,2026-03-27,CUST041,Pham-Salas,entertainment,311.93,UPI
TXN01910,2025-06-18,CUST048,"Cummings, Rivera and Cox",groceries,296.67,UPI
TXN01911,2025-12-24,CUST020,Freeman-Washington,utilities,721.98,net banking
TXN01912,2025-09-22,CUST045,West LLC,entertainment,332.67,debit card
TXN01913,2025-11-07,CUST049,"Taylor, Hall and Barnes",shopping,693.16,net banking
TXN01914,2026-03-29,CUST015,"Henderson, Bond and Thomas",utilities,860.05,UPI
TXN01915,2025-08-20,CUST045,Smith and Sons,shopping,326.37,debit card
TXN01916,2026-03-31,CUST028,Olsen PLC,utilities,97.81,net banking
TXN01917,2026-02-04,CUST013,"Bennett, Jackson and Johnson",groceries,757.33,debit card
TXN01918,2025-11-28,CUST048,Fisher Inc,groceries,636.52,net banking
TXN01919,2026-02-11,CUST032,Cox-Taylor,utilities,931.77,net banking
TXN01920,2025-06-18,CUST037,Baldwin-Berry,entertainment,223.74,UPI
TXN01921,2026-05-19,CUST022,"Jones, Edwards and Martinez",groceries,436.86,UPI
TXN01922,2026-01-05,CUST031,"Mcdowell, Anderson and Bonilla",groceries,776.99,UPI
TXN01923,2026-04-18,CUST037,Morgan Inc,entertainment,673.77,credit card
TXN01924,2025-12-02,CUST002,Rios-Kerr,travel,503.84,debit card
TXN01925,2026-06-05,CUST015,Tran-Harper,entertainment,790.34,UPI
TXN01926,2025-06-30,CUST023,Taylor-Hill,groceries,357.63,credit card
TXN01927,2026-06-08,CUST038,"Kennedy, Forbes and Green",dining,861.93,net banking
TXN01928,2025-06-19,CUST010,Moore-Arroyo,travel,867.32,debit card
TXN01929,2026-04-21,CUST025,Stanley-Lynch,groceries,985.36,UPI
TXN01930,2025-07-30,CUST025,Camacho-Rodgers,entertainment,871.84,debit card
TXN01931,2026-05-05,CUST024,Cain-Banks,shopping,389.81,debit card
TXN01932,2025-10-16,CUST025,Mitchell-Barnes,dining,533.61,debit card
TXN01933,2025-08-22,CUST024,Richardson Group,utilities,46.3,net banking
TXN01934,2025-09-25,CUST018,"Suarez, Sanders and Morrison",entertainment,913.95,debit card
TXN01935,2025-06-28,CUST002,"Jenkins, Tran and George",dining,26.21,debit card
TXN01936,2025-12-19,CUST028,Warner-Patel,travel,595.67,debit card
TXN01937,2025-12-16,CUST006,"Nunez, Chavez and Guzman",dining,168.34,net banking
TXN01938,2026-03-12,CUST038,Miller-Burnett,groceries,281.21,credit card
TXN01939,2025-06-25,CUST039,Gonzalez Ltd,shopping,555.43,debit card
TXN01940,2026-01-12,CUST020,Reed-Price,dining,970.64,net banking
TXN01941,2026-01-23,CUST038,"Gallagher, Walker and Anderson",groceries,132.95,credit card
TXN01942,2025-11-04,CUST010,Pacheco-Miles,travel,263.21,UPI
TXN01943,2026-01-26,CUST027,"Mcdowell, Li and Potter",dining,552.79,net banking
TXN01944,2025-10-01,CUST046,Mcguire-Castro,entertainment,690.84,net banking
TXN01945,2026-05-15,CUST012,Smith-Lawrence,dining,533.84,net banking
TXN01946,2025-06-22,CUST028,Guzman Inc,utilities,743.89,debit card
TXN01947,2026-02-07,CUST023,Robles and Sons,dining,132.38,credit card
TXN01948,2026-02-23,CUST035,Dunn-Wright,travel,864.27,credit card
TXN01949,2025-09-19,CUST038,Smith Inc,groceries,989.31,net banking
TXN01950,2026-03-05,CUST021,"Norman, Aguilar and Smith",entertainment,328.35,net banking
TXN01951,2025-12-24,CUST042,Sawyer-Jones,dining,931.04,net banking
TXN01952,2025-12-30,CUST039,Pierce-Kennedy,groceries,861.83,UPI
TXN01953,2026-01-28,CUST015,"Perkins, Vasquez and Watts",entertainment,32.63,credit card
TXN01954,2026-03-30,CUST035,Brown-Brown,travel,804.6,credit card
TXN01955,2025-11-07,CUST047,Gibson-Bennett,groceries,145.51,UPI
TXN01956,2026-05-22,CUST031,"Cannon, Shelton and Diaz",utilities,598.01,net banking
TXN01957,2025-11-09,CUST003,Stone Inc,travel,236.8,credit card
TXN01958,2025-10-22,CUST037,Perez and Sons,entertainment,902.0,net banking
TXN01959,2026-03-19,CUST007,Ferrell Inc,utilities,296.62,credit card
TXN01960,2026-02-19,CUST023,Morales-Moore,entertainment,132.05,credit card
TXN01961,2025-12-24,CUST005,"Stone, Jordan and Buckley",dining,110.34,net banking
TXN01962,2026-04-24,CUST029,"Baxter, Anderson and Jones",groceries,957.11,UPI
TXN01963,2025-08-26,CUST021,Smith PLC,dining,76.49,net banking
TXN01964,2026-06-15,CUST003,Dixon-Davenport,groceries,152.61,debit card
TXN01965,2026-05-10,CUST014,Landry-Stokes,dining,834.83,UPI
TXN01966,2025-09-17,CUST020,Sanders Group,shopping,935.79,UPI
TXN01967,2025-09-13,CUST020,"Cortez, Wilkinson and Nelson",shopping,971.28,net banking
TXN01968,2026-06-10,CUST031,Bradshaw LLC,dining,310.47,UPI
TXN01969,2025-07-24,CUST023,Johnson-Dixon,groceries,144.84,UPI
TXN01970,2026-04-24,CUST031,Williams PLC,shopping,876.71,UPI
TXN01971,2026-03-13,CUST012,"Mitchell, Gibson and Gill",travel,327.04,UPI
TXN01972,2026-02-23,CUST047,Crawford Inc,travel,31.45,net banking
TXN01973,2025-09-30,CUST015,"Garcia, Scott and Lyons",dining,861.33,credit card
TXN01974,2025-08-29,CUST004,Woods Ltd,utilities,847.84,debit card
TXN01975,2025-08-28,CUST029,Smith PLC,entertainment,965.15,UPI
TXN01976,2025-12-07,CUST038,Patterson LLC,entertainment,307.97,UPI
TXN01977,2025-12-31,CUST030,Stevenson Inc,entertainment,206.82,UPI
TXN01978,2026-01-09,CUST002,Rivera and Sons,entertainment,91.39,net banking
TXN01979,2025-11-25,CUST016,Campos PLC,dining,155.2,credit card
TXN01980,2025-11-23,CUST040,Mccormick Inc,travel,297.14,UPI
TXN01981,2025-08-14,CUST002,"Carr, Guzman and Hanson",groceries,200.44,credit card
TXN01982,2025-11-11,CUST044,Arnold PLC,groceries,866.83,credit card
TXN01983,2026-01-31,CUST035,Spence LLC,groceries,766.9,credit card
TXN01984,2025-09-03,CUST041,Watkins Ltd,entertainment,341.12,credit card
TXN01985,2026-04-01,CUST011,Waters-Stewart,shopping,197.75,UPI
TXN01986,2025-10-13,CUST032,Bowen-Carter,dining,683.41,net banking
TXN01987,2025-08-10,CUST024,Myers-Silva,utilities,933.98,UPI
TXN01988,2026-04-04,CUST038,"Lane, Gonzalez and Martinez",travel,997.99,net banking
TXN01989,2026-03-31,CUST034,Crawford-Randall,entertainment,179.4,net banking
TXN01990,2025-06-18,CUST025,Simmons-Flores,groceries,812.45,net banking
TXN01991,2025-11-01,CUST004,"Nichols, Evans and Gamble",dining,355.04,UPI
TXN01992,2025-12-14,CUST023,Rice and Sons,shopping,118.25,credit card
TXN01993,2025-06-23,CUST014,Williams PLC,shopping,39.23,net banking
TXN01994,2026-04-27,CUST021,Espinoza-Golden,groceries,151.44,UPI
TXN01995,2026-01-16,CUST034,"Hanson, Johnson and Lloyd",dining,282.12,net banking
TXN01996,2025-08-27,CUST030,"Webb, Patel and Howard",entertainment,268.11,debit card
TXN01997,2026-03-22,CUST030,Wells Group,utilities,765.28,debit card
TXN01998,2025-07-02,CUST019,Fernandez-Young,groceries,368.41,UPI
TXN01999,2026-03-27,CUST048,Smith-Mckinney,travel,289.64,UPI
